0.200000 7.264947 5.694869 0.012756
0.220408 6.759245 4.363729 0.011166
0.240816 6.389206 3.283726 0.009686
0.261224 6.118244 2.509634 0.008468
0.281633 5.819511 1.665340 0.006898
0.302041 5.595169 1.298585 0.006091
0.322449 5.464343 1.007795 0.005366
0.342857 5.329825 0.721868 0.004541
0.363265 5.225213 0.527041 0.003881
0.383673 5.190513 0.362160 0.003217
0.404082 5.108170 0.223148 0.002525
0.424490 5.069701 0.139180 0.001994
0.444898 5.030517 0.068097 0.001395
0.465306 5.007028 0.025345 0.000851
0.485714 5.003877 0.004203 0.000347
0.506122 5.000404 0.000737 0.000145
0.526531 5.005993 0.013704 0.000626
0.546939 5.012013 0.041791 0.001093
0.567347 5.026923 0.085126 0.001560
0.587755 5.056073 0.130965 0.001934
0.608163 5.099395 0.193367 0.002350
0.628571 5.152380 0.251532 0.002681
0.648980 5.153639 0.354097 0.003181
0.669388 5.205404 0.427809 0.003496
0.689796 5.273771 0.525770 0.003876
0.710204 5.341776 0.605735 0.004160
0.730612 5.394255 0.724601 0.004550
0.751020 5.422600 0.879882 0.005014
0.771429 5.480949 0.981312 0.005295
0.791837 5.512015 1.127515 0.005676
0.812245 5.624439 1.250045 0.005976
0.832653 5.672564 1.411173 0.006350
0.853061 5.711598 1.555221 0.006666
0.873469 5.711922 1.731567 0.007034
0.893878 5.926352 1.881262 0.007331
0.914286 5.948248 1.893860 0.007356
0.934694 5.979751 2.294499 0.008097
0.955102 6.083820 2.511749 0.008471
0.975510 6.146063 2.592772 0.008607
0.995918 6.155043 2.984737 0.009235
1.016327 6.367148 2.916861 0.009129
1.036735 6.387363 3.139573 0.009471
1.057143 6.481646 3.470303 0.009957
1.077551 6.522605 3.556441 0.010080
1.097959 6.599105 3.921371 0.010585
1.118367 6.738695 4.031290 0.010732
1.138776 6.850635 4.099636 0.010823
1.159184 6.852925 4.577091 0.011436
1.179592 6.904279 4.739393 0.011637
1.200000 6.991304 4.871292 0.011797
