0.200000 354.600931 804.570522 0.151617
0.220408 330.510206 385.571493 0.104959
0.240816 310.780000 283.651777 0.090024
0.261224 302.486905 182.076517 0.072126
0.281633 288.329073 148.324842 0.065099
0.302041 280.075915 51.379589 0.038314
0.322449 270.972574 52.225245 0.038628
0.342857 267.930305 40.215287 0.033897
0.363265 261.300575 26.755563 0.027649
0.383673 257.258974 20.491849 0.024197
0.404082 253.468162 11.832893 0.018387
0.424490 252.890187 4.722411 0.011616
0.444898 251.561823 2.505312 0.008461
0.465306 250.609786 2.047042 0.007648
0.485714 250.186096 0.231467 0.002572
0.506122 250.028911 0.026145 0.000864
0.526531 250.310424 0.535814 0.003913
0.546939 251.157451 1.212306 0.005885
0.567347 251.967772 3.980054 0.010664
0.587755 253.301835 6.233712 0.013346
0.608163 253.823756 9.935271 0.016848
0.628571 255.895718 15.534268 0.021067
0.648980 258.013712 15.466330 0.021021
0.669388 261.332410 34.802038 0.031533
0.689796 260.821612 40.791322 0.034139
0.710204 264.171599 44.633471 0.035711
0.730612 266.142650 46.764453 0.036553
0.751020 271.489319 52.266996 0.038644
0.771429 269.937108 92.778671 0.051486
0.791837 274.429374 77.766131 0.047137
0.812245 277.512050 104.246042 0.054575
0.832653 282.713858 121.429921 0.058902
0.853061 283.588550 142.395520 0.063784
0.873469 290.389380 148.017221 0.065031
0.893878 290.752770 186.710600 0.073038
0.914286 292.952498 185.775215 0.072855
0.934694 298.160848 457.760343 0.114363
0.955102 300.530206 307.528378 0.093736
0.975510 304.573419 339.846155 0.098539
0.995918 310.452255 344.611140 0.099227
1.016327 314.294890 453.301462 0.113805
1.036735 316.955355 466.971015 0.115508
1.057143 321.404508 433.958998 0.111350
1.077551 324.254907 649.070020 0.136180
1.097959 327.790814 638.492113 0.135065
1.118367 331.950366 879.160256 0.158489
1.138776 333.563454 514.627622 0.121259
1.159184 336.550444 921.482460 0.162259
1.179592 346.552211 1621.259539 0.215225
1.200000 344.443861 1230.015776 0.187465
