0.200000 21.892497 17.411121 0.022304
0.220408 20.406025 12.346183 0.018782
0.240816 19.014561 9.280800 0.016284
0.261224 18.315892 7.376642 0.014518
0.281633 17.520971 5.652262 0.012708
0.302041 16.819979 3.907111 0.010566
0.322449 16.379176 3.018844 0.009287
0.342857 16.127731 2.238828 0.007998
0.363265 15.816953 1.658570 0.006884
0.383673 15.552372 1.092077 0.005586
0.404082 15.368613 0.680164 0.004408
0.424490 15.176459 0.397792 0.003371
0.444898 15.111335 0.202175 0.002403
0.465306 15.036291 0.079829 0.001510
0.485714 15.005674 0.012787 0.000604
0.506122 14.998922 0.002236 0.000253
0.526531 15.016783 0.039469 0.001062
0.546939 15.052453 0.124520 0.001886
0.567347 15.078249 0.249626 0.002671
0.587755 15.207613 0.405976 0.003406
0.608163 15.328954 0.551300 0.003969
0.628571 15.428052 0.786231 0.004740
0.648980 15.520481 1.071942 0.005534
0.669388 15.660273 1.350411 0.006212
0.689796 15.834141 1.564148 0.006685
0.710204 15.906786 1.984945 0.007531
0.730612 16.093711 2.256153 0.008029
0.751020 16.277456 2.454154 0.008374
0.771429 16.348794 3.021708 0.009292
0.791837 16.700797 3.359000 0.009797
0.812245 16.848276 3.659444 0.010225
0.832653 16.991148 4.255617 0.011027
0.853061 17.134677 4.777424 0.011683
0.873469 17.321211 5.359714 0.012375
0.893878 17.600275 5.514531 0.012552
0.914286 17.948454 6.251244 0.013364
0.934694 18.001164 6.479116 0.013606
0.955102 18.234790 6.971046 0.014113
0.975510 18.558140 7.593864 0.014730
0.995918 18.647561 8.764973 0.015825
1.016327 18.935123 8.953193 0.015994
1.036735 19.153848 9.383060 0.016373
1.057143 19.423174 10.892551 0.017641
1.077551 19.610453 10.806974 0.017572
1.097959 20.067384 11.113865 0.017820
1.118367 20.045138 12.072993 0.018573
1.138776 20.198016 13.350900 0.019531
1.159184 20.611144 13.383633 0.019555
1.179592 20.848922 13.848916 0.019892
1.200000 21.137976 15.149320 0.020805
