0.200000 1.435653 1.067885 0.005524
0.220408 1.345632 0.804729 0.004795
0.240816 1.297208 0.668741 0.004371
0.261224 1.212386 0.483909 0.003718
0.281633 1.161886 0.357095 0.003194
0.302041 1.133887 0.280354 0.002830
0.322449 1.095860 0.200729 0.002395
0.342857 1.075025 0.152503 0.002087
0.363265 1.047514 0.101654 0.001704
0.383673 1.035225 0.071236 0.001427
0.404082 1.022126 0.046111 0.001148
0.424490 1.013573 0.027347 0.000884
0.444898 1.007458 0.014046 0.000633
0.465306 1.001453 0.005069 0.000381
0.485714 1.000444 0.000832 0.000154
0.506122 1.000224 0.000147 0.000065
0.526531 1.000697 0.002766 0.000281
0.546939 1.004696 0.008005 0.000478
0.567347 1.007528 0.016098 0.000678
0.587755 1.015446 0.025869 0.000860
0.608163 1.017341 0.040062 0.001070
0.628571 1.027029 0.053169 0.001233
0.648980 1.035043 0.068804 0.001402
0.669388 1.041137 0.089541 0.001599
0.689796 1.054087 0.107913 0.001756
0.710204 1.064206 0.126981 0.001905
0.730612 1.071741 0.152273 0.002086
0.751020 1.088882 0.169594 0.002201
0.771429 1.096409 0.201539 0.002400
0.791837 1.107623 0.223659 0.002528
0.812245 1.119523 0.252781 0.002687
0.832653 1.132205 0.288687 0.002872
0.853061 1.145653 0.313755 0.002994
0.873469 1.161193 0.341774 0.003125
0.893878 1.176535 0.360736 0.003210
0.914286 1.183895 0.411876 0.003430
0.934694 1.206399 0.446044 0.003570
0.955102 1.209505 0.493410 0.003755
0.975510 1.236168 0.509274 0.003815
0.995918 1.243358 0.557049 0.003989
1.016327 1.262565 0.598837 0.004136
1.036735 1.276531 0.638073 0.004270
1.057143 1.292144 0.694080 0.004453
1.077551 1.309685 0.705393 0.004489
1.097959 1.318506 0.773875 0.004702
1.118367 1.339205 0.791902 0.004757
1.138776 1.359649 0.837479 0.004892
1.159184 1.366824 0.886671 0.005033
1.179592 1.384845 0.935607 0.005170
1.200000 1.414169 0.968218 0.005260
