0.200000 0.722843 0.544876 0.001651
0.220408 0.675675 0.421448 0.001452
0.240816 0.643177 0.324282 0.001273
0.261224 0.609160 0.242469 0.001101
0.281633 0.585755 0.184301 0.000960
0.302041 0.564992 0.138681 0.000833
0.322449 0.548167 0.102205 0.000715
0.342857 0.537650 0.076496 0.000618
0.363265 0.525726 0.053150 0.000516
0.383673 0.516958 0.035427 0.000421
0.404082 0.511806 0.023280 0.000341
0.424490 0.506264 0.013524 0.000260
0.444898 0.503281 0.006800 0.000184
0.465306 0.501278 0.002593 0.000114
0.485714 0.500258 0.000424 0.000046
0.506122 0.500057 0.000075 0.000019
0.526531 0.500643 0.001335 0.000082
0.546939 0.502201 0.004024 0.000142
0.567347 0.503866 0.008094 0.000201
0.587755 0.507052 0.013010 0.000255
0.608163 0.509898 0.019126 0.000309
0.628571 0.513065 0.026856 0.000366
0.648980 0.517241 0.034570 0.000416
0.669388 0.521257 0.043996 0.000469
0.689796 0.526012 0.054380 0.000521
0.710204 0.530717 0.063656 0.000564
0.730612 0.537067 0.074668 0.000611
0.751020 0.541951 0.087806 0.000663
0.771429 0.548159 0.099271 0.000705
0.791837 0.554260 0.114265 0.000756
0.812245 0.561281 0.127347 0.000798
0.832653 0.566290 0.141473 0.000841
0.853061 0.571820 0.158257 0.000890
0.873469 0.579675 0.173462 0.000931
0.893878 0.587092 0.187088 0.000967
0.914286 0.594345 0.204973 0.001012
0.934694 0.599588 0.224871 0.001060
0.955102 0.608920 0.238948 0.001093
0.975510 0.615200 0.259884 0.001140
0.995918 0.623956 0.275147 0.001173
1.016327 0.629991 0.296128 0.001217
1.036735 0.640000 0.314854 0.001255
1.057143 0.647381 0.337460 0.001299
1.077551 0.654296 0.359480 0.001341
1.097959 0.665178 0.372667 0.001365
1.118367 0.672643 0.397935 0.001411
1.138776 0.678999 0.429759 0.001466
1.159184 0.685985 0.447682 0.001496
1.179592 0.692232 0.471048 0.001535
1.200000 0.702961 0.493099 0.001570
