0.200000 1085.487300 1671.410593 0.091417
0.220408 1016.155975 1059.273117 0.072776
0.240816 955.689034 819.341678 0.064006
0.261224 910.487554 558.138879 0.052827
0.281633 876.640558 383.427157 0.043785
0.302041 847.945251 235.617298 0.034323
0.322449 823.814521 170.561797 0.029203
0.342857 805.150153 137.244517 0.026196
0.363265 789.170902 81.198795 0.020149
0.383673 776.034780 51.807197 0.016095
0.404082 766.534353 36.323202 0.013476
0.424490 759.669122 21.640167 0.010402
0.444898 755.219466 10.236582 0.007154
0.465306 751.677836 4.278894 0.004625
0.485714 750.378352 0.711898 0.001887
0.506122 750.047292 0.098492 0.000702
0.526531 751.011353 2.029625 0.003186
0.546939 753.491103 5.824629 0.005397
0.567347 756.302227 12.740278 0.007981
0.587755 759.181985 19.813326 0.009953
0.608163 763.748579 25.915654 0.011383
0.628571 769.716228 45.961578 0.015159
0.648980 774.527081 54.089829 0.016445
0.669388 782.578272 71.889479 0.018959
0.689796 788.981016 87.613532 0.020930
0.710204 796.459941 105.407122 0.022957
0.730612 805.018220 119.755692 0.024470
0.751020 812.494228 157.194220 0.028035
0.771429 820.694420 192.715926 0.031042
0.791837 830.654919 254.866359 0.035698
0.812245 841.281332 307.438539 0.039207
0.832653 851.176662 328.943378 0.040555
0.853061 857.797365 373.818560 0.043233
0.873469 867.256309 498.281608 0.049914
0.893878 877.589840 561.689487 0.052995
0.914286 888.263697 768.883453 0.062003
0.934694 900.892827 669.647915 0.057864
0.955102 911.090933 881.270018 0.066380
0.975510 923.721285 818.437216 0.063970
0.995918 932.069894 848.150516 0.065121
1.016327 946.316214 962.475485 0.069371
1.036735 954.748240 1691.001143 0.091951
1.057143 970.104313 1774.952363 0.094206
1.077551 974.827376 1661.885337 0.091156
1.097959 991.835500 1582.373709 0.088949
1.118367 1002.128144 1887.342345 0.097143
1.138776 1018.274093 2504.780107 0.111910
1.159184 1027.368431 2808.953188 0.118511
1.179592 1042.301905 3117.768040 0.124855
1.200000 1051.685936 2572.353501 0.113410
