0.200000 7.232851 5.390081 0.005191
0.220408 6.782786 4.142788 0.004551
0.240816 6.369539 3.141072 0.003963
0.261224 6.089851 2.352712 0.003430
0.281633 5.845070 1.877520 0.003064
0.302041 5.650040 1.361848 0.002609
0.322449 5.491332 1.009947 0.002247
0.342857 5.359244 0.747905 0.001934
0.363265 5.258195 0.519123 0.001611
0.383673 5.182005 0.358109 0.001338
0.404082 5.114696 0.232284 0.001078
0.424490 5.067100 0.136928 0.000827
0.444898 5.033902 0.068190 0.000584
0.465306 5.012143 0.025552 0.000357
0.485714 5.001979 0.004115 0.000143
0.506122 5.000414 0.000745 0.000061
0.526531 5.008071 0.013425 0.000259
0.546939 5.017826 0.040491 0.000450
0.567347 5.043014 0.080804 0.000636
0.587755 5.056856 0.136006 0.000825
0.608163 5.094603 0.195888 0.000990
0.628571 5.119989 0.269085 0.001160
0.648980 5.181457 0.349124 0.001321
0.669388 5.229627 0.432263 0.001470
0.689796 5.265116 0.526235 0.001622
0.710204 5.294300 0.650027 0.001803
0.730612 5.369522 0.749679 0.001936
0.751020 5.415058 0.856638 0.002070
0.771429 5.459212 1.013121 0.002251
0.791837 5.523622 1.126181 0.002373
0.812245 5.606297 1.271556 0.002521
0.832653 5.658294 1.424480 0.002669
0.853061 5.731223 1.550058 0.002784
0.873469 5.827042 1.685283 0.002903
0.893878 5.860868 1.891315 0.003075
0.914286 5.941193 2.034684 0.003190
0.934694 6.014093 2.230979 0.003340
0.955102 6.101691 2.425200 0.003482
0.975510 6.145211 2.649464 0.003640
0.995918 6.227698 2.800506 0.003742
1.016327 6.345706 2.938873 0.003833
1.036735 6.374587 3.221493 0.004013
1.057143 6.487603 3.405678 0.004127
1.077551 6.557124 3.501799 0.004184
1.097959 6.625877 3.733789 0.004321
1.118367 6.721485 3.939701 0.004438
1.138776 6.762221 4.251015 0.004610
1.159184 6.893004 4.403531 0.004692
1.179592 6.959740 4.728604 0.004862
1.200000 7.021426 4.861826 0.004930
