0.200000 216.068784 173.802078 0.029479
0.220408 203.378855 121.364035 0.024634
0.240816 191.918069 101.163655 0.022490
0.261224 182.344035 76.350765 0.019539
0.281633 175.691261 57.372572 0.016937
0.302041 169.355898 36.902286 0.013583
0.322449 164.619594 29.791288 0.012205
0.342857 161.061624 21.778579 0.010435
0.363265 157.832137 14.687459 0.008570
0.383673 155.201229 10.490772 0.007243
0.404082 153.430679 7.140711 0.005975
0.424490 152.077618 3.959775 0.004450
0.444898 150.999402 1.968140 0.003137
0.465306 150.382665 0.836875 0.002046
0.485714 150.066115 0.137353 0.000829
0.506122 150.008417 0.021894 0.000331
0.526531 150.217108 0.385899 0.001389
0.546939 150.576069 1.181948 0.002431
0.567347 151.385853 2.283581 0.003379
0.587755 151.875884 4.002539 0.004474
0.608163 152.851567 5.844034 0.005406
0.628571 153.833460 8.517858 0.006526
0.648980 155.159096 10.167670 0.007130
0.669388 156.271298 14.063881 0.008386
0.689796 157.772760 17.248698 0.009287
0.710204 159.331179 18.760147 0.009685
0.730612 160.947560 23.262953 0.010785
0.751020 162.604199 27.208951 0.011664
0.771429 164.561935 28.965289 0.012034
0.791837 166.437389 33.369246 0.012917
0.812245 168.011416 39.453538 0.014045
0.832653 169.896354 39.627971 0.014076
0.853061 171.822403 47.201356 0.015363
0.873469 173.595281 56.036129 0.016739
0.893878 175.771164 59.610887 0.017264
0.914286 178.493884 66.685354 0.018260
0.934694 179.878001 65.631211 0.018115
0.955102 182.511689 74.758812 0.019334
0.975510 184.520471 82.622899 0.020325
0.995918 186.961918 81.298142 0.020162
1.016327 189.281656 86.075121 0.020745
1.036735 192.106078 101.379828 0.022514
1.057143 193.973557 115.662101 0.024048
1.077551 196.545418 115.965793 0.024080
1.097959 198.712467 131.078171 0.025601
1.118367 201.893901 125.232794 0.025023
1.138776 204.044502 138.945054 0.026358
1.159184 205.882451 138.109148 0.026278
1.179592 209.696722 153.156664 0.027673
1.200000 210.741839 163.812767 0.028619
