0.200000 1.445235 1.090968 0.003303
0.220408 1.344063 0.799610 0.002828
0.240816 1.274934 0.640226 0.002530
0.261224 1.199721 0.447770 0.002116
0.281633 1.158595 0.358386 0.001893
0.302041 1.132057 0.273625 0.001654
0.322449 1.090981 0.201039 0.001418
0.342857 1.074601 0.148748 0.001220
0.363265 1.054833 0.108362 0.001041
0.383673 1.040206 0.075721 0.000870
0.404082 1.021869 0.045569 0.000675
0.424490 1.015981 0.028304 0.000532
0.444898 1.009901 0.014376 0.000379
0.465306 1.002904 0.005179 0.000228
0.485714 1.000499 0.000853 0.000092
0.506122 0.999915 0.000155 0.000039
0.526531 1.001317 0.002692 0.000164
0.546939 1.004015 0.008305 0.000288
0.567347 1.006675 0.016194 0.000402
0.587755 1.014354 0.026035 0.000510
0.608163 1.020404 0.037199 0.000610
0.628571 1.023210 0.055973 0.000748
0.648980 1.034819 0.068495 0.000828
0.669388 1.040941 0.086566 0.000930
0.689796 1.055147 0.107572 0.001037
0.710204 1.056274 0.130649 0.001143
0.730612 1.070246 0.154980 0.001245
0.751020 1.083409 0.173861 0.001319
0.771429 1.091931 0.207579 0.001441
0.791837 1.101870 0.228050 0.001510
0.812245 1.129962 0.241358 0.001554
0.832653 1.133967 0.291821 0.001708
0.853061 1.151219 0.306320 0.001750
0.873469 1.167641 0.337035 0.001836
0.893878 1.173188 0.371076 0.001926
0.914286 1.178339 0.421915 0.002054
0.934694 1.200694 0.446620 0.002113
0.955102 1.216109 0.474152 0.002178
0.975510 1.232439 0.517920 0.002276
0.995918 1.255859 0.541379 0.002327
1.016327 1.258848 0.595488 0.002440
1.036735 1.268993 0.657651 0.002564
1.057143 1.305877 0.648123 0.002546
1.077551 1.290034 0.767684 0.002771
1.097959 1.325705 0.756450 0.002750
1.118367 1.345125 0.783404 0.002799
1.138776 1.358856 0.843694 0.002905
1.159184 1.389620 0.845381 0.002908
1.179592 1.402077 0.906328 0.003011
1.200000 1.392733 0.998309 0.003160
