0.200000 0.736156 0.569169 0.002386
0.220408 0.679957 0.414419 0.002036
0.240816 0.647812 0.336332 0.001834
0.261224 0.604234 0.237784 0.001542
0.281633 0.595493 0.198823 0.001410
0.302041 0.563407 0.136601 0.001169
0.322449 0.549034 0.102718 0.001013
0.342857 0.534797 0.071273 0.000844
0.363265 0.527507 0.054754 0.000740
0.383673 0.520039 0.038165 0.000618
0.404082 0.510671 0.021900 0.000468
0.424490 0.505550 0.013127 0.000362
0.444898 0.502278 0.006449 0.000254
0.465306 0.500620 0.002460 0.000157
0.485714 0.500254 0.000430 0.000066
0.506122 0.499962 0.000076 0.000028
0.526531 0.500715 0.001339 0.000116
0.546939 0.502242 0.004037 0.000201
0.567347 0.505056 0.007648 0.000277
0.587755 0.505890 0.013798 0.000371
0.608163 0.510598 0.018725 0.000433
0.628571 0.509384 0.027971 0.000529
0.648980 0.516531 0.035132 0.000593
0.669388 0.524263 0.042757 0.000654
0.689796 0.529392 0.051329 0.000716
0.710204 0.532276 0.065223 0.000808
0.730612 0.537498 0.072285 0.000850
0.751020 0.539513 0.088903 0.000943
0.771429 0.548436 0.098836 0.000994
0.791837 0.551862 0.116293 0.001078
0.812245 0.560247 0.129999 0.001140
0.832653 0.562641 0.145064 0.001204
0.853061 0.576447 0.150857 0.001228
0.873469 0.578800 0.170886 0.001307
0.893878 0.588937 0.182364 0.001350
0.914286 0.597953 0.202331 0.001422
0.934694 0.594067 0.234845 0.001532
0.955102 0.610957 0.242124 0.001556
0.975510 0.615733 0.259960 0.001612
0.995918 0.624602 0.271579 0.001648
1.016327 0.623913 0.304942 0.001746
1.036735 0.642140 0.315284 0.001776
1.057143 0.647494 0.322710 0.001796
1.077551 0.654384 0.358530 0.001893
1.097959 0.661900 0.383541 0.001958
1.118367 0.674870 0.387790 0.001969
1.138776 0.677127 0.424153 0.002059
1.159184 0.698533 0.428491 0.002070
1.179592 0.693001 0.468630 0.002165
1.200000 0.702582 0.494401 0.002224
