0.200000 21.864891 17.655299 0.013287
0.220408 20.609976 14.192850 0.011913
0.240816 19.204182 9.804996 0.009902
0.261224 18.347968 7.233217 0.008505
0.281633 17.451292 5.343560 0.007310
0.302041 16.880743 4.005097 0.006329
0.322449 16.344110 2.980767 0.005460
0.342857 16.176628 2.242912 0.004736
0.363265 15.747102 1.700741 0.004124
0.383673 15.552153 1.126970 0.003357
0.404082 15.353176 0.751209 0.002741
0.424490 15.180342 0.394954 0.001987
0.444898 15.091680 0.209715 0.001448
0.465306 15.054784 0.083361 0.000913
0.485714 15.001522 0.012797 0.000358
0.506122 15.003395 0.002230 0.000149
0.526531 15.011511 0.043247 0.000658
0.546939 15.078023 0.121385 0.001102
0.567347 15.110662 0.238268 0.001544
0.587755 15.225510 0.382278 0.001955
0.608163 15.316210 0.605775 0.002461
0.628571 15.367525 0.805655 0.002838
0.648980 15.519086 1.011778 0.003181
0.669388 15.654662 1.339267 0.003660
0.689796 15.765099 1.661555 0.004076
0.710204 15.936658 1.894819 0.004353
0.730612 16.071917 2.138398 0.004624
0.751020 16.230411 2.730923 0.005226
0.771429 16.334265 3.155160 0.005617
0.791837 16.574659 3.411646 0.005841
0.812245 16.780589 3.713254 0.006094
0.832653 17.012962 4.022262 0.006342
0.853061 17.308935 4.595207 0.006779
0.873469 17.424230 4.929938 0.007021
0.893878 17.568383 5.840953 0.007643
0.914286 17.838306 6.241505 0.007900
0.934694 18.098962 6.607742 0.008129
0.955102 18.202529 7.586467 0.008710
0.975510 18.526848 7.937364 0.008909
0.995918 18.780542 8.594947 0.009271
1.016327 19.073257 8.141358 0.009023
1.036735 19.226181 9.586188 0.009791
1.057143 19.416813 10.101117 0.010050
1.077551 19.612435 10.725224 0.010356
1.097959 19.826123 11.554717 0.010749
1.118367 20.023963 11.877193 0.010898
1.138776 20.282292 12.767498 0.011299
1.159184 20.649182 12.945158 0.011378
1.179592 20.996511 13.866707 0.011776
1.200000 20.937685 16.710719 0.012927
